Nombre;Codigo_Postal;Calle;Municipio;Distrito;Latitud;Longitud;Provincia;Pais;Tipo_Cocina;Sitio_Web;Direccion_Completa
Pizzeria Mamma Julia;29601;Avenida Arias de Velasco;Marbella;El Cenit;36.5175624;-4.8890369;Costa del Sol Occidental;España;No especificado;No disponible;Pizzeria Mamma Julia, Avenida Arias de Velasco, El Cenit, Miraflores, Marbella, Costa del Sol Occidental, Málaga, Andalucía, 29601, España
Marley's cafe;29601;Avenida Arias de Velasco;Marbella;El Cenit;36.5179951;-4.8890262;Costa del Sol Occidental;España;No especificado;No disponible;Marley's cafe, Avenida Arias de Velasco, El Cenit, Miraflores, Marbella, Costa del Sol Occidental, Málaga, Andalucía, 29601, España
Agli Picante;29602;Calle Neptuno;Marbella;El Cenit;36.5179269;-4.8906705;Costa del Sol Occidental;España;No especificado;No disponible;Agli Picante, Calle Neptuno, El Cenit, Miraflores, Marbella, Costa del Sol Occidental, Málaga, Andalucía, 29602, España
Parrilla Argentina La Estancia;29602;Calle Neptuno;Marbella;El Cenit;36.5179287;-4.8907373;Costa del Sol Occidental;España;No especificado;No disponible;Parrilla Argentina La Estancia, Calle Neptuno, El Cenit, Marbella, Costa del Sol Occidental, Málaga, Andalucía, 29602, España
La Barbacana;29601;Calle Juan Alameda;Marbella;Barrio Alto;36.516663;-4.8861105;Costa del Sol Occidental;España;No especificado;No disponible;La Barbacana, Calle Juan Alameda, Barrio Alto, Miraflores, Marbella, Costa del Sol Occidental, Málaga, Andalucía, 29601, España
Restaurante Triana;29601;Avenida Independencia;Marbella;Barrio Alto;36.515954;-4.8872215;Costa del Sol Occidental;España;No especificado;No disponible;Restaurante Triana, Avenida Independencia, Barrio Alto, Miraflores, Marbella, Costa del Sol Occidental, Málaga, Andalucía, 29601, España
Freiduria Miraflores;29601;Avenida del Mercado;Marbella;Barrio Alto;36.5147459;-4.8889094;Costa del Sol Occidental;España;No especificado;No disponible;Freiduria Miraflores, Avenida del Mercado, Barrio Alto, Miraflores, Marbella, Costa del Sol Occidental, Málaga, Andalucía, 29601, España
La Fri de Poli;29601;Calle del Agua;Marbella;El Cenit;36.5171268;-4.8883824;Costa del Sol Occidental;España;No especificado;No disponible;La Fri de Poli, Calle del Agua, El Cenit, Miraflores, Marbella, Costa del Sol Occidental, Málaga, Andalucía, 29601, España
La Pizza di Ale;29601;Calle de los Almendros;Marbella;El Cenit;36.5168079;-4.8872541;Costa del Sol Occidental;España;No especificado;No disponible;La Pizza di Ale, Calle de los Almendros, El Cenit, Miraflores, Marbella, Costa del Sol Occidental, Málaga, Andalucía, 29601, España
El Zucio;29400;Plaza Ruedo Alameda;Ronda;;36.7334183;-5.1646663;Serranía de Ronda;España;No especificado;No disponible;El Zucio, Plaza Ruedo Alameda, Rosalejo, Ronda, Serranía de Ronda, Málaga, Andalucía, 29400, España
Casa de la Era;29601;Carretera de Casapalma a Marbella;Marbella;Serrania;36.5257311;-4.8825238;Costa del Sol Occidental;España;No especificado;No disponible;Casa de la Era, Carretera de Casapalma a Marbella, Serrania, Miraflores, Marbella, Costa del Sol Occidental, Málaga, Andalucía, 29601, España
Zokalo Tapas bar;29400;Plaza Carmen Abela;Ronda;;36.7428139;-5.164094;Serranía de Ronda;España;No especificado;No disponible;Zokalo Tapas bar, Plaza Carmen Abela, Ronda, Serranía de Ronda, Málaga, Andalucía, 29400, España
Las Merchanas II;29008;Calle Ballesteros;Málaga;Centro Histórico;36.7229296;-4.4229487;Málaga-Costa del Sol;España;No especificado;No disponible;Las Merchanas II, Calle Ballesteros, Centro Histórico, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29008, España
Leña por Dani Garcia;29602;Bulevar del Príncipe Alfonso de Hohenlohe;Marbella;El Vicario;36.5038067;-4.9249545;Costa del Sol Occidental;España;No especificado;No disponible;Leña por Dani Garcia, Bulevar del Príncipe Alfonso de Hohenlohe, Urbanización Los Verdales, El Vicario, Marbella, Costa del Sol Occidental, Málaga, Andalucía, 29602, España
Cafeteria el Eden;29740;Calle Infantes;Vélez-Málaga;;36.7393377;-4.0953134;La Axarquía;España;No especificado;No disponible;Cafeteria el Eden, 18, Calle Infantes, Torre del Mar, Vélez-Málaga, La Axarquía, Málaga, Andalucía, 29740, España
Bar paco;29003;Paseo Ibérico;Málaga;Sacaba Beach;36.6787897;-4.4467777;Málaga-Costa del Sol;España;No especificado;No disponible;Bar paco, Paseo Ibérico, Sacaba Beach, Carretera de Cádiz, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29003, España
Lucena II;29630;Avenida Armada;La Perla-Torremuelle;;36.5783714;-4.5661031;Costa del Sol Occidental;España;No especificado;No disponible;Lucena II, 2, Avenida de la Torre, Santana, La Perla-Torremuelle, Benalmádena, Costa del Sol Occidental, Málaga, Andalucía, 29630, España
Juan Palomo;29639;Avenida de la Armada;La Perla-Torremuelle;;36.5786858;-4.565725;Costa del Sol Occidental;España;No especificado;No disponible;Juan Palomo, Avenida de la Armada, Santana, La Perla-Torremuelle, Benalmádena, Costa del Sol Occidental, Málaga, Andalucía, 29639, España
Chez Pepe;29470;Carretera de Ardales a Ronda;Cuevas del Becerro;;36.8719564;-5.0504237;Guadalteba;España;No especificado;No disponible;Chez Pepe, Carretera de Ardales a Ronda, Cuevas del Becerro, Guadalteba, Málaga, Andalucía, 29470, España
El Cortijo;29601;Calle Remedios;Marbella;Barrio Alto;36.510961;-4.885051;Costa del Sol Occidental;España;No especificado;No disponible;El Cortijo, Calle Remedios, Barrio Alto, Casco antiguo, Marbella, Costa del Sol Occidental, Málaga, Andalucía, 29601, España
Almocabar;29400;Calle del Espiritu Santo;Ronda;;36.7350982;-5.1642306;Serranía de Ronda;España;No especificado;No disponible;Almocabar, Calle del Espiritu Santo, Ronda, Serranía de Ronda, Málaga, Andalucía, 29400, España
Bar Los Arcos;29400;Calle la Madre;Ronda;;36.7481876;-5.1573779;Serranía de Ronda;España;No especificado;No disponible;Bar Los Arcos, Calle la Madre, Ronda, Serranía de Ronda, Málaga, Andalucía, 29400, España
Cafeteria Altea;29400;Calle Teniente Alcalde Andrés Castro Sandaza;Ronda;;36.7481656;-5.1572703;Serranía de Ronda;España;No especificado;No disponible;Cafeteria Altea, Calle Teniente Alcalde Andrés Castro Sandaza, Ronda, Serranía de Ronda, Málaga, Andalucía, 29400, España
Terraza Palacio del Ray Moro;29400;Calle Cuesta Arco de Felipe V;Ronda;;36.7397532;-5.1636593;Serranía de Ronda;España;No especificado;No disponible;Terraza Palacio del Ray Moro, Calle Cuesta Arco de Felipe V, Ronda, Serranía de Ronda, Málaga, Andalucía, 29400, España
Duende's;29400;Calle Amanecer;Ronda;;36.734172;-5.1650241;Serranía de Ronda;España;No especificado;No disponible;Duende's, Calle Amanecer, Rosalejo, Ronda, Serranía de Ronda, Málaga, Andalucía, 29400, España
Mi Rinconcito;29400;Plaza Ruedo Alameda;Ronda;;36.7343847;-5.164307;Serranía de Ronda;España;No especificado;No disponible;Mi Rinconcito, Plaza Ruedo Alameda, Rosalejo, Ronda, Serranía de Ronda, Málaga, Andalucía, 29400, España
Biopicnic;29400;Calle San Juan Bosco;Ronda;;36.7380398;-5.1656726;Serranía de Ronda;España;No especificado;No disponible;Biopicnic, Calle San Juan Bosco, Ronda, Serranía de Ronda, Málaga, Andalucía, 29400, España
Don Fernando;29200;Calle Rey;Antequera;;37.017215;-4.5598012;Antequera;España;No especificado;No disponible;Don Fernando, 2, Calle Rey, Antequera, Málaga, Andalucía, 29200, España
Doña Pepa;29200;Plaza San Francisco;Antequera;;37.019004;-4.5583021;Antequera;España;No especificado;No disponible;Doña Pepa, Plaza San Francisco, Antequera, Málaga, Andalucía, 29200, España
Asian Wok;29200;Plaza de San Francisco;Antequera;;37.0189242;-4.5582658;Antequera;España;No especificado;No disponible;Asian Wok, Plaza de San Francisco, Antequera, Málaga, Andalucía, 29200, España
Churrería Plaza Abastos;29200;Plaza San Francisco;Antequera;;37.019297;-4.5581163;Antequera;España;No especificado;No disponible;Churrería Plaza Abastos, Plaza San Francisco, Antequera, Málaga, Andalucía, 29200, España
La Torre II;29200;Avenida Estación;Antequera;;37.026386;-4.5603218;Antequera;España;No especificado;No disponible;La Torre II, Avenida Estación, Antequera, Málaga, Andalucía, 29200, España
Mesón Casa Carlos;29200;Plaza de San Francisco;Antequera;;37.0190325;-4.5583171;Antequera;España;No especificado;No disponible;Mesón Casa Carlos, Plaza de San Francisco, Antequera, Málaga, Andalucía, 29200, España
Mercado;29711;;Alcaucín;Cortijuelo;36.9073221;-4.1164373;La Axarquía;España;No especificado;No disponible;Mercado, Cortijuelo, Cortijillos, Alcaucín, La Axarquía, Málaga, Andalucía, 29711, España
El Horno;29740;Calle del Mar;Vélez-Málaga;Caleta 2000;36.7398098;-4.093032;La Axarquía;España;No especificado;No disponible;El Horno, 74, Calle del Mar, Pueblo Rocío, Caleta 2000, Torre del Mar, Vélez-Málaga, La Axarquía, Málaga, Andalucía, 29740, España
Freiduría el Trasmallo;29740;Paseo Larios;Vélez-Málaga;Caleta 2000;36.7405218;-4.0925786;La Axarquía;España;No especificado;No disponible;Freiduría el Trasmallo, 26, Paseo Larios, Pueblo Rocío, Caleta 2000, Torre del Mar, Vélez-Málaga, La Axarquía, Málaga, Andalucía, 29740, España
Chino Panda;29630;Avenida de Bonanza;Arroyo de la Miel-Benalmádena Costa;Benalmádena Costa;36.5968735;-4.5238531;Costa del Sol Occidental;España;No especificado;No disponible;Chino Panda, Avenida de Bonanza, Benalmádena Costa, Arroyo de la Miel-Benalmádena Costa, Benalmádena, Costa del Sol Occidental, Málaga, Andalucía, 29630, España
Venta de Alfarnate;29194;Carretera de A-341 a Colmenar;Alfarnate;;36.9916742;-4.2783471;La Axarquía;España;No especificado;No disponible;Venta de Alfarnate, Carretera de A-341 a Colmenar, Alfarnate, La Axarquía, Málaga, Andalucía, 29194, España
Exoticca Restaurant;29660;Urb Cortijo Blanco;San Pedro Alcántara;Salto del Agua;36.4786998;-4.9733191;Costa del Sol Occidental;España;No especificado;No disponible;Exoticca Restaurant, 217, Calle Pablo Picasso, Salto del Agua, San Pedro Alcántara, Marbella, Costa del Sol Occidental, Málaga, Andalucía, 29660, España
Bar Los Pepes;29170;Calle Camino de Málaga;Colmenar;;36.9054379;-4.336924;La Axarquía;España;No especificado;No disponible;Bar Los Pepes, Calle Camino de Málaga, Colmenar, La Axarquía, Málaga, Andalucía, 29170, España
L'Italy;29780;Calle Fray Junipero Serra;Nerja;;36.7444111;-3.8809911;La Axarquía;España;No especificado;No disponible;L'Italy, 5, Calle Fray Junipero Serra, Nerja, La Axarquía, Málaga, Andalucía, 29780, España
El Coco;29150;Avenida Concejal Francisco Jiménez Arrabal;Almogía;;36.8286122;-4.541291;Valle del Guadalhorce;España;No especificado;No disponible;El Coco, Avenida Concejal Francisco Jiménez Arrabal, Almogía, Valle del Guadalhorce, Málaga, Andalucía, 29150, España
Taberna El Piyayo;29015;Calle Granada;Málaga;Centro Histórico;36.7217439;-4.419681;Málaga-Costa del Sol;España;No especificado;No disponible;Taberna El Piyayo, 36, Calle Granada, Centro Histórico, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29015, España
Taberna del Pintxo;29015;Calle Granada;Málaga;Centro Histórico;36.7218783;-4.4197472;Málaga-Costa del Sol;España;No especificado;No disponible;Taberna del Pintxo, Calle Granada, Centro Histórico, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29015, España
Granada 44;29015;Calle Granada;Málaga;Centro Histórico;36.7219454;-4.4192426;Málaga-Costa del Sol;España;No especificado;No disponible;Granada 44, 44, Calle Granada, Centro Histórico, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29015, España
Hard Rock Café;29015;Paseo del Muelle Uno;Málaga;;36.7184528;-4.4127451;Málaga-Costa del Sol;España;No especificado;No disponible;Hard Rock Café, Paseo del Muelle Uno, Puerto de Málaga, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29015, España
Restaurante Redondo’s;29718;Calle Cornellá de Llobregat;Almáchar;;36.8108466;-4.2149554;La Axarquía;España;No especificado;No disponible;Restaurante Redondo’s, 25, Calle Cornellá de Llobregat, Río Almáchar, Almáchar, La Axarquía, Málaga, Andalucía, 29718, España
La Maroma;29716;Avenida de Andalucía;Canillas de Aceituno;;36.8745832;-4.0831984;La Axarquía;España;No especificado;No disponible;La Maroma, Avenida de Andalucía, Canillas de Aceituno, La Axarquía, Málaga, Andalucía, 29716, España
Kipfer & Lover;29015;Calle San Juan de Letrán;Málaga;La Merced;36.7243116;-4.4186854;Málaga-Costa del Sol;España;No especificado;No disponible;Kipfer & Lover, Calle San Juan de Letrán, La Merced, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29015, España
Good Stuff;29789;Avenida Castilla Pérez;Nerja;;36.7476727;-3.8796959;La Axarquía;España;No especificado;No disponible;Good Stuff, Avenida Castilla Pérez, Nerja, La Axarquía, Málaga, Andalucía, 29789, España
Sol y Sol;29260;Avenida Carlota Alessandri;Torremolinos;;36.6048221;-4.5116437;Costa del Sol Occidental;España;No especificado;No disponible;Sol y Sol, Avenida Carlota Alessandri, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29260, España
Trattoria;29260;Avenida Carlota Alessandri;Torremolinos;;36.6054874;-4.5109816;Costa del Sol Occidental;España;No especificado;No disponible;Trattoria, Avenida Carlota Alessandri, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29260, España
La Tahona;29620;Pasaje de María Teresa;Torremolinos;;36.6218634;-4.4979034;Costa del Sol Occidental;España;No especificado;No disponible;La Tahona, Pasaje de María Teresa, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29620, España
La Taperia de Benalmádena;29639;Avenida del Chorrillo;La Sierrezuela;;36.594525;-4.5734917;Costa del Sol Occidental;España;No especificado;No disponible;La Taperia de Benalmádena, 28, Avenida del Chorrillo, Santana, La Sierrezuela, Benalmádena, Costa del Sol Occidental, Málaga, Andalucía, 29639, España
El Mirador;29150;Avenida Juan Carlos I Rey de España;Mijas;Urbanización Sitio de Calahonda;36.4974438;-4.7080917;Costa del Sol Occidental;España;No especificado;No disponible;El Mirador, Urbanización Sitio de Calahonda, Mijas, Costa del Sol Occidental, Málaga, Andalucía, 29650, España
Bar Inter Paris;29002;Calle Explanada de la Estación;Málaga;Explanada de la Estación;36.7123944;-4.4305961;Málaga-Costa del Sol;España;No especificado;No disponible;Bar Inter Paris, Calle Explanada de la Estación, Explanada de la Estación, Cruz de Humilladero, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29002, España
Che Bolú Málaga;29004;Calle Pacífico;Málaga;Pacífico;36.6949259;-4.4395322;Málaga-Costa del Sol;España;No especificado;No disponible;Che Bolú Málaga, 29, Calle Pacífico, Pacífico, Carretera de Cádiz, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29004, España
Pizzeria Pompei;29630;Avenida de la Armada;La Perla-Torremuelle;;36.5786195;-4.5658091;Costa del Sol Occidental;España;No especificado;No disponible;Pizzeria Pompei, 4, Avenida de la Armada, Santana, La Perla-Torremuelle, Benalmádena, Costa del Sol Occidental, Málaga, Andalucía, 29630, España
Bienmesabe;29200;Plaza del Escribano;Antequera;;37.0150176;-4.5563172;Antequera;España;No especificado;No disponible;Bienmesabe, Plaza del Escribano, Antequera, Málaga, Andalucía, 29200, España
Mesón El Ciervo;29711;Calle Antoñín Barco;Alcaucín;;36.9019292;-4.1137282;La Axarquía;España;No especificado;No disponible;Mesón El Ciervo, Calle Antoñín Barco, Alcaucín, La Axarquía, Málaga, Andalucía, 29711, España
Restaurante Casa Paco I;29620;Paseo Marítimo Playamar;Torremolinos;;36.6346906;-4.4869737;Costa del Sol Occidental;España;No especificado;No disponible;Restaurante Casa Paco I, Calle Obispo Juan Alonso, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29620, España
Pizzería Crepería La Favorita;29620;Avenida del Lido;Torremolinos;;36.6273695;-4.4941607;Costa del Sol Occidental;España;No especificado;No disponible;Pizzería Crepería La Favorita, Avenida del Lido, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29620, España
Cafetería Marítimo;29620;Calle del Sanatorio;Torremolinos;;36.6376392;-4.4886452;Costa del Sol Occidental;España;No especificado;No disponible;Cafetería Marítimo, 5, Calle del Sanatorio, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29620, España
Buddies Bar Marbella;29670;Calle Antonio Machado;San Pedro Alcántara;Salto del Agua;36.4851553;-4.9772625;Costa del Sol Occidental;España;No especificado;No disponible;Buddies Bar Marbella, Calle Antonio Machado, Salto del Agua, San Pedro Alcántara, Marbella, Costa del Sol Occidental, Málaga, Andalucía, 29670, España
Emerald Sports Bar;29670;Calle Antonio Mingote;San Pedro Alcántara;Salto del Agua;36.4849871;-4.9772289;Costa del Sol Occidental;España;No especificado;No disponible;Emerald Sports Bar, Calle Antonio Mingote, Salto del Agua, San Pedro Alcántara, Marbella, Costa del Sol Occidental, Málaga, Andalucía, 29670, España
Gregorio Restaurante;29688;Calle Loira;Estepona;Sun Beach;36.4559678;-5.0515481;Costa del Sol Occidental;España;No especificado;No disponible;Gregorio Restaurante, 2, Calle Fragata, Playa del Sol, Sun Beach, Bel-Air, Estepona, Costa del Sol Occidental, Málaga, Andalucía, 29688, España
